year,brand,color,carbon_fiber_body,engine_config,horsepower,torque,weight_kg,zero_to_60_s,top_speed_mph,num_doors,transmission,drivetrain,market_region,mileage,num_owners,interior_material,brake_type,tire_brand,aero_package,limited_edition,has_warranty,last_service_date,service_history,non_original_parts,model,warranty_years,damage,damage_cost,damage_type,price,id
2022,McLaren,Orange,0,V12,739,424,2042,3.33,265,2,dual-clutch,RWD,Middle East,7120,2,suede,steel,Continental,1,0,1,2025-01-09,authorized,0,P1,4,0,,,400734.95,6Q3MO9S6aK
2024,Bugatti,Green,0,Hybrid,765,715,1534,3.09,251,2,manual,AWD,Asia,7859,3,carbon_fiber,carbon-ceramic,Bridgestone,0,0,0,2025-05-30,authorized,0,Veyron,0,0,,,2527718.61,a1qgoTaMaN
2020,Aston Martin,Red,0,V10,1412,970,2310,2.41,213,2,dual-clutch,AWD,Asia,99,1,alcantara,steel,Continental,0,0,1,2025-02-24,authorized,0,DB11,1,0,,,347705.53,EcxuqKeZl7
2024,Aston Martin,White,0,V8,996,1124,1778,3.51,262,2,dual-clutch,AWD,Middle East,3656,1,carbon_fiber,steel,Pirelli,1,0,0,2024-12-20,authorized,0,Vantage,0,0,,,554877.41,5YGZgFj6eS
2020,Pagani,Blue,1,V10,1184,1067,1261,3.61,270,2,manual,RWD,North America,12709,1,suede,steel,Bridgestone,1,1,0,2025-02-06,independent,0,Huayra,0,0,,,2666234.43,QTSAJecmLc
2021,Lamborghini,White,0,Electric,657,675,1586,3.11,227,2,automatic,AWD,Middle East,6786,3,suede,carbon-ceramic,Bridgestone,0,0,0,2025-05-01,independent,0,Aventador,0,0,,,575073.8,0QJfKhKcFs
2023,Lamborghini,Blue,0,V8,671,788,2369,2.98,245,2,dual-clutch,RWD,North America,693,3,carbon_fiber,steel,Continental,0,0,1,2025-06-25,authorized,0,Huracan,3,0,,,790053.78,0dGxKLTeZs
2020,Bugatti,Black,0,V10,993,1121,1352,2.23,227,2,automatic,RWD,North America,8209,2,suede,steel,Continental,0,0,0,2024-10-31,independent,0,Veyron,0,0,,,2527113.24,JfwBnjzGBG
2024,Koenigsegg,Yellow,0,V10,1469,843,1818,2.17,201,2,manual,AWD,Asia,3709,3,carbon_fiber,steel,Michelin,0,0,1,2024-07-11,none,2,Agera,5,1,36148.0,major,2634594.56,y110rXUX1c
2021,Ferrari,Blue,0,W16,1175,826,1897,2.68,216,2,manual,RWD,Asia,19154,3,suede,steel,Bridgestone,0,0,0,2024-08-07,independent,0,F8 Tributo,0,0,,,396967.08,bNd2a8r7at
2020,Pagani,Red,1,Electric,1158,456,1377,2.62,258,2,manual,RWD,Europe,17414,3,leather,steel,Goodyear,0,0,0,2024-11-01,independent,0,Huayra,0,0,,,1681066.19,INZ6pSLzSN
2022,Lamborghini,White,0,Hybrid,1402,1096,2046,3.91,251,2,manual,RWD,North America,14843,2,alcantara,steel,Continental,1,1,1,2024-09-04,authorized,0,Aventador,2,0,,,701991.65,zDWM9cJLIX
2023,Pagani,Black,0,W16,1165,965,1686,3.57,203,2,dual-clutch,AWD,Middle East,4209,2,suede,steel,Goodyear,1,1,1,2025-04-06,none,0,Huayra,5,1,64232.0,major,2788198.98,u3u7oQnmtk
2020,Lamborghini,Red,0,V8,866,1120,1699,3.32,202,2,manual,AWD,North America,14846,2,suede,carbon-ceramic,Pirelli,0,0,1,2024-11-23,authorized,0,Huracan,5,1,33329.0,totaled,719273.98,8xhtpF4F79
2021,Pagani,Black,1,Hybrid,1049,767,1740,3.04,236,2,automatic,AWD,Asia,18003,3,suede,carbon-ceramic,Pirelli,1,0,1,2025-06-16,none,0,Zonda,5,0,,,1543401.2,Xr9KzLbkGk
2022,McLaren,Yellow,0,W16,1142,741,1212,2.33,223,2,automatic,RWD,North America,10088,1,carbon_fiber,steel,Goodyear,0,0,1,2024-10-23,independent,0,720S,2,0,,,638731.07,IKp2H7NGtz
2025,Aston Martin,Silver,0,Electric,754,703,1350,3.96,234,2,dual-clutch,RWD,Europe,18900,3,suede,steel,Pirelli,0,1,0,2024-07-19,none,0,Valhalla,0,1,44625.0,minor,428076.8,tXVhMBUins
2021,Lamborghini,White,1,V12,707,1163,2273,2.75,201,2,manual,AWD,Middle East,12380,2,carbon_fiber,carbon-ceramic,Goodyear,1,0,0,2024-08-28,none,0,Sian,0,0,,,530397.52,gka9Haauyt
2021,Pagani,Green,0,V12,949,773,2190,2.21,232,2,dual-clutch,RWD,North America,9707,3,suede,carbon-ceramic,Michelin,1,0,1,2024-12-25,independent,1,Huayra,3,1,19710.0,major,2664728.55,GVTdSnHjJV
2022,Ferrari,White,0,V8,594,511,1843,2.99,209,2,dual-clutch,AWD,Middle East,17509,3,leather,carbon-ceramic,Michelin,0,0,1,2024-09-24,authorized,0,F8 Tributo,3,0,,,599852.54,K6FUaRxKgB
2021,McLaren,Orange,0,V12,1338,405,1571,3.75,261,2,dual-clutch,AWD,Middle East,6906,1,leather,carbon-ceramic,Pirelli,1,0,1,2024-07-29,authorized,0,GT,3,0,,,709731.23,df85l6oVLJ
2022,McLaren,Yellow,1,W16,977,1102,2336,3.77,242,2,manual,AWD,Asia,15895,1,alcantara,steel,Goodyear,0,0,1,2025-04-21,authorized,0,GT,5,1,9901.0,minor,398542.27,5F8yVqpoJD
2020,Ferrari,White,0,V8,1182,678,1451,2.02,268,2,automatic,AWD,North America,19420,3,carbon_fiber,steel,Goodyear,1,0,0,2024-09-22,authorized,0,488 GTB,0,1,17137.0,major,246742.91,noLFawSfL4
2022,Pagani,Orange,1,Hybrid,1261,781,1252,3.77,258,4,automatic,RWD,Middle East,18910,2,alcantara,steel,Goodyear,0,0,0,2025-04-01,authorized,0,Huayra,0,0,,,3159099.57,lyh70sdQ9q
2022,Bugatti,Green,1,Electric,689,412,2353,2.54,208,4,dual-clutch,RWD,Asia,15212,3,suede,steel,Pirelli,1,0,1,2024-08-22,independent,0,Veyron,4,1,71321.0,minor,2738336.83,8uO5nvI30O
2023,Ferrari,Blue,0,V8,1210,702,1392,2.08,259,2,dual-clutch,RWD,Europe,14323,3,suede,steel,Goodyear,0,0,0,2025-06-03,authorized,0,SF90,0,1,68263.0,totaled,346154.85,BpooNMKWr7
2022,Pagani,Black,0,Hybrid,1255,955,1790,3.7,262,2,automatic,AWD,Europe,166,3,leather,carbon-ceramic,Continental,0,0,0,2025-05-04,authorized,0,Zonda,0,0,,,3396585.46,sJM5db1Ilr
2022,Ferrari,Green,0,V8,1335,1016,2280,3.73,251,2,automatic,RWD,North America,7348,2,alcantara,carbon-ceramic,Goodyear,0,0,0,2024-10-18,none,0,SF90,0,0,,,469783.36,GdgGK3gwBR
2025,Ferrari,Red,1,V10,632,559,1296,3.19,222,2,manual,AWD,Middle East,575,2,suede,carbon-ceramic,Continental,0,0,0,2025-05-06,independent,0,Roma,0,0,,,257294.96,hfxUJCf67J
2020,Lamborghini,Yellow,0,V10,554,553,1397,3.15,229,2,dual-clutch,AWD,North America,7171,2,suede,carbon-ceramic,Michelin,0,0,1,2025-05-12,none,0,Urus,4,1,25195.0,minor,756508.49,t4Mv2VNGJO
2023,Pagani,Blue,0,V8,1009,1153,1346,3.63,242,4,manual,AWD,Middle East,15748,2,carbon_fiber,carbon-ceramic,Continental,1,0,0,2024-12-18,authorized,0,Zonda,0,0,,,2791035.4,xPvAV1au3D
2025,Bugatti,Red,0,V12,1169,580,1922,3.57,267,4,automatic,RWD,Asia,3343,2,suede,steel,Michelin,1,0,1,2024-09-07,independent,0,Chiron,1,0,,,3400175.17,zLnzB2pspN
2024,Aston Martin,Red,1,V10,909,925,1883,3.78,220,4,automatic,AWD,Europe,18202,3,alcantara,carbon-ceramic,Pirelli,0,0,1,2025-04-02,authorized,0,Valhalla,4,0,,,361613.59,YURMCoWB30
2020,Lamborghini,Yellow,0,Electric,1486,579,2235,3.11,242,2,automatic,RWD,Europe,9347,2,leather,carbon-ceramic,Michelin,1,0,0,2024-09-04,authorized,1,Sian,0,0,,,683700.82,IG1jrN5ov2
2020,Ferrari,Blue,1,Hybrid,1233,776,1532,3.94,206,2,automatic,RWD,Europe,9727,3,leather,steel,Michelin,0,0,0,2024-09-17,independent,0,488 GTB,0,0,,,501223.48,p2nBfUpjRJ
2024,Aston Martin,Silver,0,W16,758,1175,1711,3.99,215,2,manual,RWD,Europe,10925,3,suede,steel,Goodyear,0,0,0,2024-12-09,authorized,0,Vantage,0,0,,,565503.47,oKwVASWgoO
2022,Koenigsegg,Red,0,V10,798,567,1371,2.23,222,2,automatic,RWD,North America,7979,3,suede,steel,Bridgestone,1,1,1,2024-11-15,authorized,0,Agera,5,1,49579.0,major,2553320.7,0SwQKfck5t
2025,Aston Martin,Red,0,V8,1060,613,2389,3.7,257,2,dual-clutch,RWD,Middle East,9154,1,suede,steel,Michelin,0,0,0,2025-06-24,independent,0,DB11,0,0,,,346961.37,dZIxIoS8Hk
2021,Ferrari,Blue,0,V12,796,549,2393,3.0,230,2,automatic,RWD,North America,5409,2,carbon_fiber,steel,Continental,1,1,0,2025-02-24,independent,0,SF90,0,0,,,263468.96,lHfyZqqe0T
2023,Ferrari,White,0,W16,861,415,1763,2.78,268,2,dual-clutch,RWD,Asia,4541,2,suede,carbon-ceramic,Pirelli,1,1,0,2025-04-03,independent,0,SF90,0,0,,,481852.34,8t1eB82Pto
2021,Pagani,Red,0,Hybrid,1088,490,1711,3.23,205,2,automatic,RWD,Europe,17898,3,suede,steel,Continental,0,0,1,2025-05-15,authorized,0,Huayra,3,0,,,2136031.38,drt1WJWI62
2024,Pagani,Black,1,Hybrid,626,519,2343,2.11,264,2,manual,AWD,Middle East,1067,1,carbon_fiber,steel,Pirelli,0,1,1,2025-02-16,authorized,0,Huayra,4,0,,,1599092.43,zgFYbAeF9O
2020,Lamborghini,Blue,1,V10,696,652,1304,3.01,258,2,dual-clutch,AWD,North America,17265,2,alcantara,carbon-ceramic,Continental,0,0,1,2025-03-01,authorized,0,Huracan,2,0,,,333447.07,YeoD6k7RFh
2020,Bugatti,Red,1,Hybrid,720,459,1873,3.74,227,2,manual,RWD,Middle East,6909,3,carbon_fiber,carbon-ceramic,Michelin,1,0,1,2024-10-15,none,0,Veyron,2,0,,,3387090.83,kNqInYhsUF
2023,Lamborghini,Yellow,0,Hybrid,1494,665,2006,2.43,217,2,automatic,RWD,North America,14236,1,leather,steel,Bridgestone,0,0,0,2024-12-02,none,0,Urus,0,0,,,483343.28,jOblj0VQpk
2020,McLaren,Green,0,V12,590,808,2264,2.85,209,2,manual,RWD,Middle East,10929,3,carbon_fiber,steel,Michelin,0,0,1,2024-08-09,authorized,0,P1,3,0,,,513718.66,eLjgUnrlqK
2020,Ferrari,Black,0,V12,910,430,2088,3.88,206,2,automatic,RWD,Middle East,8292,1,carbon_fiber,carbon-ceramic,Goodyear,0,0,0,2025-05-16,authorized,0,Roma,0,0,,,326340.29,9YVcHSghVi
2023,Aston Martin,Orange,1,V12,507,420,2075,2.86,236,2,manual,RWD,Europe,15319,3,alcantara,steel,Continental,0,0,1,2025-06-17,independent,0,Vantage,4,1,73632.0,major,504081.17,xsn89eHnZ0
2025,Koenigsegg,Orange,1,V8,1043,1130,1876,2.72,244,2,manual,AWD,North America,19916,2,alcantara,steel,Bridgestone,1,0,1,2024-12-25,authorized,0,Jesko,5,0,,,3226444.96,BAd9u3XLGA
2025,Ferrari,Green,0,Hybrid,967,992,1520,2.88,215,2,dual-clutch,RWD,Asia,2816,3,suede,steel,Continental,0,0,0,2025-07-08,none,0,Portofino,0,1,47904.0,minor,194809.24,1mr4mlsqSC
2023,Ferrari,Orange,0,Hybrid,819,688,1534,3.04,213,2,automatic,RWD,Middle East,6411,3,carbon_fiber,steel,Goodyear,1,0,0,2024-09-24,independent,0,SF90,0,1,17878.0,totaled,497037.72,MUEU7nKQ0I
2024,Lamborghini,Green,0,Hybrid,768,942,2383,3.26,210,2,manual,RWD,Asia,15721,1,alcantara,steel,Goodyear,0,0,1,2025-01-05,authorized,0,Sian,5,0,,,371181.36,UdV4mHZGsp
2020,Koenigsegg,Red,0,Electric,560,897,1463,3.6,233,4,automatic,AWD,Europe,16791,1,leather,carbon-ceramic,Goodyear,0,1,0,2025-01-11,authorized,2,Agera,0,1,93698.0,minor,2966162.24,zo7T5vAr8d
2020,Koenigsegg,Black,0,V12,1296,1145,2064,2.9,259,2,dual-clutch,AWD,Asia,7204,2,suede,carbon-ceramic,Michelin,0,0,0,2025-02-26,independent,2,Agera,0,0,,,2044455.74,6naek2cqUE
2024,Koenigsegg,Black,1,W16,1052,873,1551,3.63,212,2,manual,RWD,Middle East,18899,3,carbon_fiber,steel,Michelin,1,0,1,2025-02-22,authorized,0,Regera,4,0,,,3019193.75,g4og8fgDXG
2025,Lamborghini,White,1,V10,1425,804,1875,3.07,238,2,automatic,AWD,Middle East,1739,1,leather,steel,Bridgestone,0,0,1,2025-02-01,independent,0,Sian,1,1,31894.0,totaled,612162.73,COHEp1uHuX
2022,Ferrari,Green,0,W16,1160,947,2118,2.68,243,2,manual,AWD,Middle East,4052,2,alcantara,carbon-ceramic,Goodyear,0,0,1,2025-07-03,authorized,0,F8 Tributo,1,0,,,275349.11,xvEZLi2Xic
2022,Lamborghini,Black,0,V8,1215,531,1204,3.32,227,2,manual,AWD,North America,16642,2,suede,carbon-ceramic,Michelin,0,0,1,2025-06-08,authorized,0,Sian,2,0,,,527680.27,oTCZS86hgk
2022,Pagani,White,1,V8,1278,723,1233,3.44,239,4,manual,AWD,Asia,5786,1,leather,carbon-ceramic,Pirelli,0,1,0,2025-01-05,independent,0,Huayra,0,1,9791.0,major,2363155.16,MNnCTYJgaP
2025,Pagani,Blue,0,Hybrid,693,531,2368,3.12,215,2,manual,AWD,North America,12013,1,carbon_fiber,steel,Pirelli,0,0,0,2025-05-15,authorized,0,Zonda,0,0,,,3146088.29,XrzIjpLYXt
2025,Lamborghini,White,0,W16,981,920,1550,2.11,249,4,dual-clutch,AWD,Middle East,12596,3,leather,carbon-ceramic,Michelin,0,0,1,2024-09-27,authorized,0,Urus,3,0,,,446699.7,paj79CYx6a
2024,Koenigsegg,Yellow,0,Hybrid,1354,429,1782,2.34,227,2,dual-clutch,AWD,Middle East,4720,2,suede,steel,Bridgestone,0,1,1,2025-03-30,authorized,0,Jesko,2,0,,,2888652.67,ZZ6CGxXETv
2020,Ferrari,Silver,0,Electric,997,1026,1664,2.57,267,2,automatic,AWD,Europe,14445,1,carbon_fiber,steel,Continental,0,1,0,2025-06-03,independent,0,F8 Tributo,0,0,,,295420.82,XjbjE7dBhx
2024,Lamborghini,Red,0,V8,711,700,1547,2.57,259,2,automatic,RWD,Europe,3726,2,carbon_fiber,steel,Goodyear,1,0,0,2025-04-14,independent,0,Huracan,0,0,,,633983.21,lZ6JewYlEI
2024,Lamborghini,Blue,1,V8,1164,403,1324,3.35,211,2,manual,RWD,Middle East,678,3,leather,steel,Michelin,0,0,0,2025-02-28,authorized,0,Sian,0,1,55801.0,totaled,656468.79,WrI8DbLUVJ
2025,Lamborghini,Silver,0,W16,1169,724,1556,2.04,215,2,manual,AWD,North America,13029,1,suede,steel,Bridgestone,0,0,1,2025-06-26,independent,0,Urus,3,1,73464.0,minor,501589.67,aexnuWprAA
2022,McLaren,Silver,0,V8,720,908,1726,3.51,252,2,manual,AWD,North America,9098,2,carbon_fiber,carbon-ceramic,Continental,0,0,0,2025-05-18,authorized,0,GT,0,0,,,584445.78,WzJIUz4HD9
2021,Pagani,Blue,1,Electric,772,636,1697,2.53,253,2,dual-clutch,RWD,Middle East,8459,1,suede,carbon-ceramic,Bridgestone,0,0,1,2025-03-12,authorized,0,Huayra,3,0,,,3287924.58,ReAHIbNUkU
2020,Aston Martin,Yellow,0,Electric,778,934,2376,2.62,248,2,manual,RWD,Asia,6126,3,alcantara,carbon-ceramic,Continental,0,0,1,2025-03-17,independent,0,Vantage,3,1,5538.0,major,387624.25,jsbbPPWAfx
2025,Koenigsegg,White,1,Electric,1315,415,1252,3.06,235,2,automatic,AWD,North America,13227,3,leather,carbon-ceramic,Pirelli,0,0,1,2024-09-19,independent,0,Regera,3,0,,,2621029.7,jDxwHleqDD
2022,Bugatti,Red,1,V10,775,933,1348,2.43,261,2,manual,RWD,Middle East,4906,3,suede,steel,Continental,0,0,1,2024-09-04,authorized,0,Veyron,5,0,,,2307198.94,occta9imAK
2021,Aston Martin,White,0,Electric,1504,983,1702,3.77,225,2,dual-clutch,AWD,Europe,7898,3,alcantara,carbon-ceramic,Pirelli,0,0,0,2025-04-29,authorized,0,Vantage,0,0,,,555877.67,l2D4Zg0Qfu
2021,Koenigsegg,Black,1,Electric,1013,845,2069,2.17,255,2,manual,RWD,Middle East,17584,1,alcantara,carbon-ceramic,Goodyear,0,1,0,2025-05-24,authorized,0,Regera,0,0,,,3129029.41,4Xm5l4Dakh
2025,Bugatti,White,0,V10,1422,902,1418,2.89,221,2,dual-clutch,AWD,North America,14439,1,suede,carbon-ceramic,Michelin,1,0,1,2024-11-19,none,0,Chiron,4,0,,,2711686.51,X0K7w54T3K
2023,McLaren,Orange,1,Hybrid,1141,629,1651,3.7,268,2,dual-clutch,RWD,Middle East,1116,2,suede,carbon-ceramic,Pirelli,1,0,0,2024-09-18,authorized,0,600LT,0,0,,,522300.47,BCKdGWE6U6
2020,Lamborghini,Blue,0,V12,1004,506,1282,3.23,248,2,dual-clutch,AWD,Asia,6344,2,leather,carbon-ceramic,Bridgestone,1,0,0,2024-07-22,authorized,0,Aventador,0,0,,,550716.25,I4epIJfvHI
2021,McLaren,Red,1,V8,1089,1119,1937,2.58,201,2,dual-clutch,RWD,Asia,9090,1,leather,carbon-ceramic,Continental,0,1,1,2025-07-06,authorized,0,GT,3,0,,,303495.6,dPpStqCBvc
2025,McLaren,White,1,Electric,1271,788,1726,2.84,252,2,automatic,RWD,North America,13212,1,carbon_fiber,steel,Bridgestone,0,1,0,2025-02-08,authorized,0,P1,0,0,,,459467.3,g5q6tMtlKB
2025,Aston Martin,Red,0,V8,1239,1119,1603,3.41,206,4,dual-clutch,AWD,Middle East,14078,2,leather,steel,Pirelli,1,0,1,2024-10-14,independent,0,Vantage,4,0,,,388763.43,maF10bxns8
2022,Ferrari,Red,0,W16,1174,662,1489,3.95,219,2,automatic,AWD,Asia,10836,1,suede,carbon-ceramic,Bridgestone,0,0,0,2024-09-09,authorized,0,Roma,0,0,,,339823.65,zgL43XMwPn
2023,Aston Martin,Black,1,V8,1513,962,1619,3.79,229,2,automatic,RWD,Asia,17442,3,carbon_fiber,steel,Continental,0,1,0,2025-06-16,independent,0,Valhalla,0,0,,,487392.12,XAKI3evlRU
2020,Pagani,Black,1,Hybrid,627,464,1538,2.68,266,2,manual,RWD,Europe,17071,3,alcantara,steel,Michelin,0,1,0,2024-11-02,authorized,0,Zonda,0,1,10771.0,totaled,1756203.49,v2yYWBgZGX
2024,Bugatti,Blue,0,V10,1002,664,1976,4.0,258,2,manual,AWD,North America,8152,3,alcantara,steel,Bridgestone,0,0,1,2025-03-25,authorized,0,Chiron,3,0,,,2497394.19,la3Yk9qAfF
2022,Lamborghini,Yellow,1,V8,1401,737,1910,2.01,265,2,dual-clutch,RWD,Europe,8979,2,suede,steel,Goodyear,1,0,1,2025-06-11,authorized,0,Aventador,5,0,,,633770.69,o1MIWXJZzn
2021,Aston Martin,Orange,0,V8,1042,700,2186,2.06,202,2,manual,RWD,Europe,12686,1,carbon_fiber,steel,Continental,1,0,0,2025-01-11,authorized,0,Vantage,0,0,,,422983.31,UxMvERztc7
2021,Bugatti,Silver,0,V8,991,777,2158,3.65,255,2,dual-clutch,RWD,Asia,10836,2,carbon_fiber,carbon-ceramic,Continental,1,0,0,2025-05-12,authorized,0,Chiron,0,0,,,2080497.87,BBWuo90X5U
2022,Koenigsegg,Red,0,V12,1544,574,1885,2.4,216,2,manual,RWD,Middle East,10356,2,leather,steel,Goodyear,1,1,1,2024-10-12,independent,0,Regera,5,0,,,2370673.57,uwzrpTs5oy
2025,Bugatti,Yellow,0,V12,1213,551,2259,2.12,251,2,dual-clutch,RWD,Europe,8395,1,alcantara,steel,Pirelli,0,0,0,2024-10-11,independent,0,Veyron,0,0,,,3328164.39,yTslriKuAo
2021,Koenigsegg,Silver,1,W16,1290,875,1572,2.47,206,2,manual,AWD,North America,2491,2,alcantara,carbon-ceramic,Goodyear,1,0,0,2024-09-04,authorized,1,Jesko,0,1,82894.0,minor,2339205.03,3B7BLno0Yx
2023,Aston Martin,Silver,0,V10,915,665,2193,2.85,204,2,manual,RWD,North America,13928,3,leather,steel,Pirelli,0,0,0,2025-02-21,authorized,0,Vantage,0,0,,,288877.12,bRhkr5IlXV
2020,Pagani,Orange,1,V8,647,728,1730,3.46,253,2,automatic,RWD,Middle East,7004,1,alcantara,steel,Michelin,0,0,1,2025-07-04,authorized,0,Huayra,4,1,48684.0,major,1700773.33,YgcamUXbD1
2023,Aston Martin,Blue,0,V8,1469,562,2123,3.25,260,2,manual,AWD,North America,11560,3,leather,carbon-ceramic,Pirelli,0,0,0,2025-04-05,independent,0,Valhalla,0,0,,,581430.08,MODFlEV3PW
2021,Koenigsegg,Silver,0,V8,528,837,1222,2.48,215,2,manual,AWD,Europe,7011,3,alcantara,steel,Michelin,1,0,0,2025-01-19,none,0,Agera,0,1,11047.0,minor,3172073.69,n8eqTxJtmq
2024,Bugatti,Orange,0,V8,807,742,1303,3.01,266,2,dual-clutch,AWD,Middle East,11750,1,alcantara,carbon-ceramic,Michelin,1,0,1,2024-10-28,none,0,Chiron,4,0,,,2520000.97,pn8uSo635u
2020,Bugatti,Silver,0,V12,661,766,1440,3.85,258,4,automatic,AWD,North America,4862,3,alcantara,steel,Goodyear,0,1,0,2025-02-19,independent,0,Veyron,0,1,73233.0,totaled,2006214.24,E4lyNbnRlA
2020,Koenigsegg,Red,0,Hybrid,1368,864,2204,3.63,246,2,dual-clutch,AWD,North America,5350,3,leather,steel,Michelin,0,0,1,2024-12-25,authorized,0,Jesko,2,0,,,1620651.93,zOHi7v3aKQ
2022,McLaren,Red,0,Hybrid,1351,1149,2102,2.65,247,2,manual,RWD,Europe,12682,3,alcantara,carbon-ceramic,Pirelli,0,0,1,2024-12-29,independent,0,P1,2,0,,,311803.71,iL8J86Hpij
2022,Pagani,Green,0,W16,560,598,2365,3.96,263,2,dual-clutch,RWD,Europe,12535,1,alcantara,steel,Bridgestone,0,0,0,2025-05-09,authorized,0,Huayra,0,1,45957.0,minor,1564784.53,cEZxzIgqkL
2024,Ferrari,Yellow,0,Electric,624,899,2013,3.42,249,2,automatic,RWD,Europe,11703,1,carbon_fiber,carbon-ceramic,Continental,0,0,0,2024-11-23,independent,0,SF90,0,0,,,306387.61,NLKLYbSchd
2025,Lamborghini,White,0,V10,1594,415,1854,2.12,240,2,dual-clutch,AWD,Europe,9611,1,alcantara,steel,Continental,1,0,1,2025-01-29,authorized,0,Huracan,1,1,80701.0,major,456133.75,3c1BbSkeiG
2020,Bugatti,Orange,0,Hybrid,1337,695,1982,2.07,221,2,manual,AWD,Middle East,15096,2,suede,steel,Pirelli,0,1,0,2024-09-17,authorized,0,Chiron,0,0,,,1710966.57,Z3m8hAFaGd
2024,Lamborghini,Black,1,V8,965,910,1506,2.34,253,2,dual-clutch,AWD,Middle East,14106,3,alcantara,steel,Bridgestone,0,0,0,2024-10-29,authorized,0,Aventador,0,0,,,657679.22,yLPAAAmObN
2022,Ferrari,Orange,1,Hybrid,742,1187,1207,3.46,204,2,manual,RWD,Middle East,355,2,alcantara,steel,Michelin,1,0,1,2025-05-29,authorized,0,F8 Tributo,2,0,,,413062.45,UDVTNcyaIY
2022,Aston Martin,White,0,W16,972,638,2292,2.37,216,2,automatic,RWD,Asia,19856,2,carbon_fiber,carbon-ceramic,Pirelli,0,0,1,2025-01-11,independent,0,DB11,2,0,,,364861.74,bo4MlXpxxv
2020,Lamborghini,Yellow,0,Electric,1458,980,1774,3.02,240,2,automatic,RWD,Europe,8432,3,carbon_fiber,steel,Michelin,0,0,0,2024-10-25,independent,0,Aventador,0,0,,,437331.86,Mc38kLV9Hn
2023,Ferrari,Black,0,Hybrid,1032,700,2291,2.19,234,2,dual-clutch,RWD,Europe,15700,1,leather,steel,Goodyear,1,0,0,2025-06-07,none,0,488 GTB,0,0,,,267178.33,Eg1ZAUtruW
2021,Koenigsegg,White,1,W16,993,405,2111,3.84,239,4,automatic,RWD,Middle East,13850,2,leather,carbon-ceramic,Bridgestone,1,0,0,2024-09-22,none,0,Regera,0,0,,,2483278.55,QsPPRVkFkb
2022,McLaren,Green,0,V12,1398,619,1717,2.69,221,2,dual-clutch,RWD,North America,17238,1,suede,carbon-ceramic,Continental,0,0,1,2025-04-18,authorized,0,720S,3,0,,,357573.45,2eEWVE567V
2025,Bugatti,Black,0,Electric,581,1165,2342,3.82,247,2,manual,AWD,North America,11935,1,carbon_fiber,carbon-ceramic,Pirelli,0,0,1,2025-01-06,authorized,0,Veyron,1,1,88735.0,minor,2782043.88,pm7NVUncsK
2025,Ferrari,Red,0,W16,1355,852,2254,3.89,252,4,dual-clutch,RWD,Europe,6704,3,leather,steel,Continental,0,0,1,2024-07-30,independent,0,F8 Tributo,2,0,,,323274.2,fD3c0ys8Oy
2022,Lamborghini,White,0,Hybrid,1378,832,1682,2.01,209,2,manual,RWD,Europe,15379,2,leather,carbon-ceramic,Michelin,0,0,1,2024-12-12,none,0,Urus,2,0,,,381390.48,LHt69q7vZg
2023,Bugatti,Orange,0,V12,1422,785,1406,2.93,217,2,automatic,RWD,Middle East,9252,2,leather,carbon-ceramic,Michelin,0,0,1,2025-02-04,authorized,0,Veyron,4,0,,,2333289.16,6jAHdz3rIB
2023,McLaren,Black,1,W16,511,1018,1868,2.05,248,2,manual,RWD,Europe,8573,1,carbon_fiber,carbon-ceramic,Goodyear,0,0,0,2025-07-06,authorized,0,P1,0,1,47058.0,minor,307496.69,Uow5lDVMU2
2024,Koenigsegg,Green,0,W16,948,694,1778,3.82,270,2,manual,RWD,North America,1132,3,carbon_fiber,carbon-ceramic,Michelin,1,0,0,2025-05-21,authorized,0,Jesko,0,0,,,3267062.45,6lea1kOf4F
2025,Aston Martin,Orange,1,Hybrid,1261,517,1586,3.04,229,2,manual,AWD,North America,18860,2,suede,steel,Michelin,0,0,1,2024-12-09,none,0,Vantage,1,0,,,359977.03,TCEqcXS5pE
2024,Bugatti,Silver,0,Electric,525,804,1611,2.15,218,2,manual,RWD,Europe,19519,1,carbon_fiber,steel,Continental,0,0,0,2025-01-09,none,0,Chiron,0,0,,,2684705.59,xzJ4x1A16z
2025,Aston Martin,Black,0,V12,1007,1079,2090,2.22,254,4,manual,RWD,Middle East,15534,1,carbon_fiber,steel,Continental,0,0,0,2025-02-26,authorized,0,Valhalla,0,1,30237.0,major,329690.59,zgoU04SrFn
2021,Ferrari,Black,1,V8,561,1162,2105,2.77,259,2,dual-clutch,AWD,Middle East,11030,1,carbon_fiber,carbon-ceramic,Pirelli,0,1,0,2024-08-06,none,0,488 GTB,0,0,,,487655.6,7NnKRjukmX
2021,McLaren,Green,0,V10,728,993,2162,3.88,220,2,manual,AWD,North America,2079,3,suede,carbon-ceramic,Pirelli,0,0,1,2025-03-09,authorized,0,600LT,1,0,,,627824.47,h3xuAyQHRr
2020,Lamborghini,Silver,1,Electric,1106,965,2164,3.39,225,2,manual,RWD,Middle East,944,3,alcantara,carbon-ceramic,Michelin,1,0,0,2024-12-24,authorized,0,Urus,0,0,,,464145.02,7t7sgwRlLH
2024,McLaren,White,0,V12,1558,1151,1339,3.74,227,2,manual,RWD,North America,5840,1,alcantara,steel,Bridgestone,0,0,0,2024-12-13,independent,0,P1,0,0,,,829247.4,Y6GPsWsqkf
